language,typology,PMI,DD
Russian,Mixed,4.254613747212563,2
Russian,Mixed,2.480837350442793,7
Russian,Mixed,6.571944038391177,1
Russian,Mixed,3.2346352536804766,1
Russian,Mixed,0.9432175287204156,1
Russian,Mixed,7.509306986223965,1
Russian,Mixed,2.207731953292771,2
Russian,Mixed,3.1898808030446073,1
Russian,Mixed,5.237243582953555,1
Russian,Mixed,3.4024944584067978,2
Russian,Mixed,4.392034643687223,3
Russian,Mixed,5.552737104903785,1
Russian,Mixed,2.647987024215337,1
Russian,Mixed,4.168457103462848,1
Russian,Mixed,0.20480817519505937,1
Russian,Mixed,3.5406611334939893,1
Russian,Mixed,1.682190895709531,1
Russian,Mixed,11.271765370307246,1
Russian,Mixed,7.865370618581485,2
Russian,Mixed,10.031514830465328,1
Russian,Mixed,8.03235346888103,2
Russian,Mixed,2.9303830598941305,1
Russian,Mixed,2.7497932217780545,1
Russian,Mixed,5.750534141050407,2
Russian,Mixed,8.718288488300853,1
Russian,Mixed,3.975870478954095,3
Russian,Mixed,4.1747160939345305,1
Russian,Mixed,6.872391243918783,1
Russian,Mixed,9.111295132128701,2
Russian,Mixed,5.664043548999271,4
Russian,Mixed,2.6484473142497076,2
Russian,Mixed,3.245496246312243,1
Russian,Mixed,5.746109018430498,1
Russian,Mixed,4.229857648126991,2
Russian,Mixed,1.9919414254326984,1
Russian,Mixed,4.370321959899809,1
Russian,Mixed,2.7405955638264206,1
Russian,Mixed,7.079095652914793,5
Russian,Mixed,1.2414912612022955,1
Russian,Mixed,6.434378039350133,1
Russian,Mixed,4.098334753623145,2
Russian,Mixed,1.4143205833951638,4
Russian,Mixed,4.370321959899809,1
Russian,Mixed,-0.5568888849656701,1
Russian,Mixed,7.021344220554239,1
Russian,Mixed,1.1337110999299547,3
Russian,Mixed,5.863639681343009,1
Russian,Mixed,2.4576734370245634,1
Russian,Mixed,0.39542517862883225,5
Russian,Mixed,3.245496246312243,1
Russian,Mixed,4.514256965390931,3
Russian,Mixed,6.899452232745976,1
Russian,Mixed,4.043114133243263,2
Russian,Mixed,5.355861031133738,1
Russian,Mixed,10.349366073354275,1
Russian,Mixed,1.6219918156823925,1
Russian,Mixed,4.396726091135966,1
Russian,Mixed,2.79406158868135,3
Russian,Mixed,1.8182868092492857,4
Russian,Mixed,-0.35845648921024137,1
Russian,Mixed,-0.8223915463902137,5
Russian,Mixed,3.4516401321250587,1
Russian,Mixed,5.6143454558225105,1
Russian,Mixed,5.591328766728515,1
Russian,Mixed,3.2122009739427444,4
Russian,Mixed,1.9007008106484915,3
Russian,Mixed,5.746109018430498,1
Russian,Mixed,0.7593280227816804,1
Russian,Mixed,1.5817605065479934,6
Russian,Mixed,2.856123630426747,5
Russian,Mixed,0.7581250492997503,1
Russian,Mixed,4.431491509296642,1
Russian,Mixed,3.8189914368600744,2
Russian,Mixed,2.5771997344498625,3
Russian,Mixed,3.7479651740918962,1
Russian,Mixed,14.44390926295445,1
Russian,Mixed,3.252222082615802,1
Russian,Mixed,8.192433441723779,1
Russian,Mixed,4.735811428641902,2
Russian,Mixed,6.389901980227345,1
Russian,Mixed,5.552737104903785,1
Russian,Mixed,4.355542656063343,1
Russian,Mixed,4.39572047847868,1
Russian,Mixed,4.21998740410293,1
Russian,Mixed,2.59722391053345,4
Russian,Mixed,4.396726091135966,1
Russian,Mixed,2.79406158868135,3
Russian,Mixed,2.59722391053345,1
Russian,Mixed,4.2823480699908325,2
Russian,Mixed,3.9520643204076684,1
Russian,Mixed,7.665250720488284,1
Russian,Mixed,4.329682409954775,2
Russian,Mixed,7.308909632557383,1
Russian,Mixed,6.151081045478856,1
Russian,Mixed,1.1575520763272775,1
Russian,Mixed,2.8534153941607254,1
Russian,Mixed,1.6241560018668209,3
Russian,Mixed,9.863248971122164,1
Russian,Mixed,1.7691663609635395,1
Russian,Mixed,9.863248971122164,1
Russian,Mixed,8.422490368966912,1
Russian,Mixed,4.39572047847868,1
Russian,Mixed,2.4576734370245634,1
Russian,Mixed,11.682789807079466,1
Russian,Mixed,5.260146607325628,2
Russian,Mixed,4.21998740410293,1
Russian,Mixed,2.1898808030446073,3
Russian,Mixed,9.981893467620782,1
Russian,Mixed,3.8014411190469475,2
Russian,Mixed,2.1898808030446073,1
Russian,Mixed,0.15799027072654792,2
Russian,Mixed,1.8812537684300534,1
Russian,Mixed,2.1563282433335806,1
Russian,Mixed,0.3948330387177935,1
Russian,Mixed,6.833463868525258,2
Russian,Mixed,4.26136672127192,2
Russian,Mixed,3.437036167563313,1
Russian,Mixed,4.398813176318285,10
Russian,Mixed,6.033854207038911,2
Russian,Mixed,6.896848676811069,1
Russian,Mixed,7.347085961553966,1
Russian,Mixed,3.9327493978952175,3
Russian,Mixed,-1.7633123136361917,1
Russian,Mixed,5.34343464043392,1
Russian,Mixed,4.892764874431663,1
Russian,Mixed,6.561769753291255,1
Russian,Mixed,5.4080980682992195,1
Russian,Mixed,6.391440013344753,2
Russian,Mixed,0.18462631042104902,1
Russian,Mixed,5.5446544770207655,1
Russian,Mixed,4.797096661357676,2
Russian,Mixed,6.1606346722367,1
Russian,Mixed,4.019165818855292,2
Russian,Mixed,3.7381916111221676,1
Russian,Mixed,2.926846397210813,3
Russian,Mixed,7.273650342973235,1
Russian,Mixed,3.9919594480970493,1
Russian,Mixed,7.489310077658258,1
Russian,Mixed,8.229491732625274,1
Russian,Mixed,6.114622548901289,4
Russian,Mixed,5.584308339050743,5
Russian,Mixed,7.627828809788461,1
Russian,Mixed,3.457291351757346,1
Russian,Mixed,2.291847034276924,1
Russian,Mixed,6.161320229983694,1
Russian,Mixed,5.4532079877422595,1
Russian,Mixed,5.902755491021375,2
Russian,Mixed,3.8339685504415835,3
Russian,Mixed,4.916813126254192,1
Russian,Mixed,1.4197864615861076,2
Russian,Mixed,3.500550183859357,1
Russian,Mixed,0.8047088328808586,1
Russian,Mixed,3.2069543164035488,1
Russian,Mixed,4.085819954485301,1
Russian,Mixed,6.389106602716276,1
Russian,Mixed,3.9919594480970493,1
Russian,Mixed,5.552737104903785,1
Russian,Mixed,2.5871350475863943,1
Russian,Mixed,2.4711544543070274,3
Russian,Mixed,-0.18129695919565542,1
Russian,Mixed,5.490311717393625,1
Russian,Mixed,1.2773436442949464,1
Russian,Mixed,3.79406158868135,2
Russian,Mixed,7.014099138261138,1
Russian,Mixed,4.75225415657662,1
Russian,Mixed,-1.4355462919014748,3
Russian,Mixed,5.039334421597053,1
Russian,Mixed,2.9586822386423615,1
Russian,Mixed,0.09875062230762045,1
Russian,Mixed,6.418909624341927,2
Russian,Mixed,1.218449955241378,3
Russian,Mixed,0.9307979254730896,3
Russian,Mixed,-1.3550670607347406,1
Russian,Mixed,-2.7237445097784363,8
Russian,Mixed,5.664043548999271,1
Russian,Mixed,6.812777437001023,1
Russian,Mixed,4.342115454111909,2
Russian,Mixed,9.823851018308895,1
Russian,Mixed,4.342115454111909,2
Russian,Mixed,2.9716008478466827,3
Russian,Mixed,1.9323319362945428,1
Russian,Mixed,4.229857648126991,2
Russian,Mixed,2.9625822904889247,2
Russian,Mixed,5.581989166291975,1
Russian,Mixed,5.237243582953555,1
Russian,Mixed,0.593853119131869,2
Russian,Mixed,1.3736984783340205,1
Russian,Mixed,1.490632484735041,5
Russian,Mixed,4.745128864418891,2
Russian,Mixed,-0.6657395982046216,3
Russian,Mixed,-1.3550670607347406,3
Russian,Mixed,-2.295378871094402,2
Russian,Mixed,5.664043548999271,1
Russian,Mixed,-0.36817952464398773,1
Russian,Mixed,-0.045057674051967395,6
Russian,Mixed,2.229263976762217,1
Russian,Mixed,7.389140897255165,1
Russian,Mixed,-1.032804823213987,1
Russian,Mixed,2.6307451136739415,2
Russian,Mixed,4.370321959899809,4
Russian,Mixed,2.818718330393366,23
Russian,Mixed,3.803181347425254,1
Russian,Mixed,3.362432165415905,1
Russian,Mixed,6.707641244101345,1
Russian,Mixed,2.2392086559536666,1
Russian,Mixed,5.488616640951378,1
Russian,Mixed,5.849731066519482,2
Russian,Mixed,12.762112259740872,1
Russian,Mixed,5.083258377991954,2
Russian,Mixed,0.8511474158919902,1
Russian,Mixed,-0.38853885180977715,3
Russian,Mixed,4.431491509296642,1
Russian,Mixed,1.349149320376268,1
Russian,Mixed,5.237243582953555,1
Russian,Mixed,2.1260841310778367,12
Russian,Mixed,8.555034259881094,2
Russian,Mixed,9.658102394963128,1
Russian,Mixed,2.4627543766476236,1
Russian,Mixed,6.124601538226543,12
Russian,Mixed,6.4607169918286536,1
Russian,Mixed,4.731771382887124,1
Russian,Mixed,4.035349147367249,3
Russian,Mixed,1.4535942839866738,2
Russian,Mixed,3.6538839306330897,2
Russian,Mixed,0.28966331697504943,6
Russian,Mixed,6.124601538226543,5
Russian,Mixed,3.1053777644239813,1
Russian,Mixed,1.467646336195768,1
Russian,Mixed,5.490311717393625,1
Russian,Mixed,2.1260841310778367,5
Russian,Mixed,1.9037020761096635,1
Russian,Mixed,-3.0176317336758602,1
Russian,Mixed,3.267251458970428,2
Russian,Mixed,7.134114475939412,1
Russian,Mixed,12.579696314115363,2
Russian,Mixed,6.124601538226543,6
Russian,Mixed,8.319385076215946,1
Russian,Mixed,1.886154662085263,11
Russian,Mixed,5.009030631713775,1
Russian,Mixed,4.636575252096645,1
Russian,Mixed,3.4845812551181092,1
Russian,Mixed,6.124601538226543,5
Russian,Mixed,1.9037020761096635,1
Russian,Mixed,3.8825027556801603,1
Russian,Mixed,9.297596818734089,1
Russian,Mixed,5.27061674518873,2
Russian,Mixed,8.8463995201725,2
Russian,Mixed,1.1964557576136363,1
Russian,Mixed,4.2701337171226195,2
Russian,Mixed,4.619574512075805,1
Russian,Mixed,2.1895955685536896,1
Russian,Mixed,-0.13536502752555551,6
Russian,Mixed,2.3842969209239424,5
Russian,Mixed,1.302741675380218,1
Russian,Mixed,3.3885230536885977,1
Russian,Mixed,3.271026837103396,1
Russian,Mixed,-0.30058610995874085,2
Russian,Mixed,3.913446462888429,1
Russian,Mixed,5.52324422438811,2
Russian,Mixed,4.171586228500785,1
Russian,Mixed,3.3885230536885977,1
Russian,Mixed,1.3841470725653326,2
Russian,Mixed,1.9037020761096635,1
Russian,Mixed,5.257457327072744,1
Russian,Mixed,1.302741675380218,1
Russian,Mixed,3.3885230536885977,1
Russian,Mixed,9.193043910786585,1
Russian,Mixed,3.1460665723300645,1
Russian,Mixed,4.342115454111909,2
Russian,Mixed,1.25059260659556,3
Russian,Mixed,2.7564045767558065,1
Russian,Mixed,0.7746688654773138,1
Russian,Mixed,0.9366932777891057,6
Russian,Mixed,2.455831874473933,5
Russian,Mixed,-1.828476010521337,4
Russian,Mixed,8.793124814060395,1
Russian,Mixed,4.6258753634394365,2
Russian,Mixed,1.8812537684300534,1
Russian,Mixed,3.521219325613002,1
Russian,Mixed,2.9077750442628716,2
Russian,Mixed,2.4830618706014436,1
Russian,Mixed,5.237243582953555,1
Russian,Mixed,6.929374624160696,1
Russian,Mixed,6.5347854238940775,2
Russian,Mixed,6.143248013478905,1
Russian,Mixed,-0.5013905998228897,1
Russian,Mixed,3.1835639958530564,1
Russian,Mixed,3.9374187132785905,4
Russian,Mixed,2.9638773541623857,2
Russian,Mixed,5.490311717393625,1
Russian,Mixed,4.6772715274667185,1
Russian,Mixed,5.1514593170816605,1
Russian,Mixed,10.695475066710582,2
Russian,Mixed,5.257414285746495,1
Russian,Mixed,4.040558900200354,3
Russian,Mixed,4.920667420854446,3
Russian,Mixed,2.4830618706014436,1
Russian,Mixed,1.6384622948196594,4
Russian,Mixed,6.124601538226543,3
Russian,Mixed,1.4978085148950053,1
Russian,Mixed,3.7339954881796853,2
Russian,Mixed,2.6200048608406976,1
Russian,Mixed,1.4307135735039023,1
Russian,Mixed,3.1835639958530564,1
Russian,Mixed,2.3877607097444433,1
Russian,Mixed,6.061301430333197,1
Russian,Mixed,5.237243582953555,1
Russian,Mixed,4.365984494303401,3
Russian,Mixed,8.280927696548357,1
Russian,Mixed,3.803181347425254,2
Russian,Mixed,2.7633509110598546,5
Russian,Mixed,0.20480817519505937,1
Russian,Mixed,6.124601538226543,5
Russian,Mixed,7.869341127109188,1
Russian,Mixed,1.1050211549010405,1
Russian,Mixed,0.6579172887501538,1
Russian,Mixed,0.4475562013063458,1
Russian,Mixed,2.0450746879575656,1
Russian,Mixed,0.18164557699365647,14
Russian,Mixed,-2.17303360836888,2
Russian,Mixed,8.319385076215946,1
Russian,Mixed,3.158094865572827,3
Russian,Mixed,5.051901170973522,1
Russian,Mixed,2.514256965390931,4
Russian,Mixed,2.838682838887351,1
Russian,Mixed,2.040504070528543,1
Russian,Mixed,6.544989668995083,3
Russian,Mixed,2.288165684050205,1
Russian,Mixed,1.9932332262024306,1
Russian,Mixed,2.4991115449540207,1
Russian,Mixed,7.55375183067719,1
Russian,Mixed,3.653881354773548,2
Russian,Mixed,-0.13856059880142957,3
Russian,Mixed,2.0450746879575656,1
Russian,Mixed,4.461297306124337,4
Russian,Mixed,8.152090141333463,1
Russian,Mixed,0.28966331697504943,1
Russian,Mixed,2.0645715480360955,7
Russian,Mixed,8.152090141333463,2
Russian,Mixed,9.193043910786585,1
Russian,Mixed,7.628713134323674,3
Russian,Mixed,0.5428471602134255,6
Russian,Mixed,2.386770031035196,1
Russian,Mixed,6.691134996621251,2
Russian,Mixed,1.8922206753449242,3
Russian,Mixed,6.986466197410607,1
Russian,Mixed,1.3506454844741724,1
Russian,Mixed,5.843147420500364,1
Russian,Mixed,2.7383940601344214,1
Russian,Mixed,4.036028485586778,1
Russian,Mixed,4.790918613637431,2
Russian,Mixed,1.9255968074930319,1
Russian,Mixed,4.025251283507838,4
Russian,Mixed,0.14641277446849774,1
Russian,Mixed,3.583494602741692,1
Russian,Mixed,-2.1976675586301617,1
Russian,Mixed,2.81891041966066,8
Russian,Mixed,1.8638450296829148,1
Russian,Mixed,4.682777571631025,2
Russian,Mixed,6.666972126274775,1
Russian,Mixed,3.786505062065017,2
Russian,Mixed,8.833993908037128,1
Russian,Mixed,8.833993908037128,2
Russian,Mixed,3.502374820775715,2
Russian,Mixed,4.364377313438105,2
Russian,Mixed,4.958503346984007,1
Russian,Mixed,4.238846431354246,1
Russian,Mixed,13.00471790196683,1
Russian,Mixed,5.616737834220914,1
Russian,Mixed,6.102655491835957,1
Russian,Mixed,7.2629237757837934,1
Russian,Mixed,4.824900941013575,1
Russian,Mixed,5.557128345082759,1
Russian,Mixed,7.913984680205362,2
Russian,Mixed,3.7481386222679673,2
Russian,Mixed,6.702387244414261,6
Russian,Mixed,5.204746023306691,7
Russian,Mixed,1.6657557061178774,6
Russian,Mixed,6.856741391866122,1
Russian,Mixed,6.672639901020209,2
Russian,Mixed,3.79179094091984,4
Russian,Mixed,1.5126251327717841,4
Russian,Mixed,4.422558384526634,1
Russian,Mixed,4.364377313438105,2
Russian,Mixed,4.275001258253372,2
Russian,Mixed,-0.29807742149992006,9
Russian,Mixed,-0.30058610995874085,1
Russian,Mixed,2.3107989716095467,1
Russian,Mixed,2.2774381993681345,1
Russian,Mixed,-1.457122356669301,6
Russian,Mixed,4.275001258253372,2
Russian,Mixed,2.5553675480248477,1
Russian,Mixed,6.4607169918286536,1
Russian,Mixed,4.387097389938188,1
Russian,Mixed,2.5177163639376654,3
Russian,Mixed,5.332837640523898,1
Russian,Mixed,10.344567904851454,1
Russian,Mixed,1.6951727507512198,2
Russian,Mixed,5.332837640523898,1
Russian,Mixed,1.6657557061178774,6
Russian,Mixed,6.856741391866122,1
Russian,Mixed,2.9303830598941305,1
Russian,Mixed,2.7497932217780545,1
Russian,Mixed,5.750534141050407,2
Russian,Mixed,4.151383590103906,2
Russian,Mixed,11.789211866215622,1
Russian,Mixed,1.6230638939239266,10
Russian,Mixed,2.335870215165653,9
Russian,Mixed,9.13024878405069,1
Russian,Mixed,5.441651127662824,2
Russian,Mixed,6.990180762577544,2
Russian,Mixed,7.837467034822843,1
Russian,Mixed,4.756131413021499,2
Russian,Mixed,1.9822195090255261,1
Russian,Mixed,4.387097389938188,1
Russian,Mixed,5.178616721829029,2
Russian,Mixed,1.1923288705035688,1
Russian,Mixed,5.664043548999271,1
Russian,Mixed,6.6604219940510125,1
Russian,Mixed,5.297486606051099,1
Russian,Mixed,-0.49964855869806063,6
Russian,Mixed,6.831065257765726,1
Russian,Mixed,9.922255741774856,1
Russian,Mixed,1.7691663609635395,1
Russian,Mixed,5.803628638984495,1
Russian,Mixed,6.899452232745976,1
Russian,Mixed,6.50333463082438,1
Russian,Mixed,7.5022175614376465,1
Russian,Mixed,5.0743006597614135,1
Russian,Mixed,5.6182683400987345,1
Russian,Mixed,5.114622548901289,1
Russian,Mixed,4.667219884310914,1
Russian,Mixed,9.297596818734089,1
Russian,Mixed,5.27061674518873,2
Russian,Mixed,8.8463995201725,2
Russian,Mixed,1.1964557576136363,1
Russian,Mixed,4.2701337171226195,2
Russian,Mixed,9.434674821081412,2
Russian,Mixed,6.899452232745976,1
Russian,Mixed,4.667219884310914,1
Russian,Mixed,4.435692382865278,1
Russian,Mixed,11.404254307705486,1
Russian,Mixed,6.351142971245922,1
Russian,Mixed,4.805041013502445,2
Russian,Mixed,1.4952298132564101,1
Russian,Mixed,3.437036167563313,4
Russian,Mixed,7.252001326897111,1
Russian,Mixed,6.065530511402749,2
Russian,Mixed,3.4633187396851097,2
Russian,Mixed,8.286648289803946,1
Russian,Mixed,3.370453048686428,1
Russian,Mixed,2.7685264965742125,1
Russian,Mixed,3.4317954930172294,1
Russian,Mixed,4.6589430651251,1
Russian,Mixed,2.6535271237762985,2
Russian,Mixed,3.386543911987876,1
Russian,Mixed,3.218449955241378,3
Russian,Mixed,3.978979304599135,2
Russian,Mixed,4.7611031182701895,1
Russian,Mixed,5.297486606051099,1
Russian,Mixed,-0.31301902359493955,2
Russian,Mixed,8.543096764109618,1
Russian,Mixed,4.168147560325105,2
Russian,Mixed,7.2425351596250565,1
Russian,Mixed,7.588627683236211,4
Russian,Mixed,4.011111150835182,2
Russian,Mixed,5.5446544770207655,1
Russian,Mixed,4.797096661357676,2
Russian,Mixed,3.7568917960908093,2
Russian,Mixed,8.4479933059452,1
Russian,Mixed,0.9728816444461901,2
Russian,Mixed,4.3352761940373385,1
Russian,Mixed,3.7166030488348607,2
Russian,Mixed,4.649676976476055,3
Russian,Mixed,6.461772035719236,1
Russian,Mixed,9.666848263210445,2
Russian,Mixed,6.249134823375592,1
Russian,Mixed,3.830131994465275,2
Russian,Mixed,6.577144540009066,1
Russian,Mixed,3.403657301099916,1
Russian,Mixed,5.512760038559596,1
Russian,Mixed,0.8965218603540156,1
Russian,Mixed,2.7126732618406955,1
Russian,Mixed,3.305470004011933,2
Russian,Mixed,3.0231924616631263,1
Russian,Mixed,4.0584265282069225,2
Russian,Mixed,9.14489556001509,1
Russian,Mixed,1.8812537684300534,1
Russian,Mixed,3.5733621740176105,1
Russian,Mixed,12.448696310203088,1
Russian,Mixed,5.681638114605885,1
Russian,Mixed,5.552737104903785,1
Russian,Mixed,1.5516734360974287,1
Russian,Mixed,4.90218404969472,6
Russian,Mixed,7.5391464586796975,1
Russian,Mixed,-1.2563543841886036,2
Russian,Mixed,4.424367074863261,1
Russian,Mixed,4.988514591608381,1
Russian,Mixed,4.3612424736250155,1
Russian,Mixed,3.4317954930172294,2
Russian,Mixed,6.2354555128450615,1
Russian,Mixed,4.177807970744032,1
Russian,Mixed,2.468017385321756,2
Russian,Mixed,9.58005170149021,1
Russian,Mixed,2.231860064573194,1
Russian,Mixed,4.332638122370357,1
Russian,Mixed,3.4843433915623767,1
Russian,Mixed,5.36481806494956,1
Russian,Mixed,-1.7869320098368604,3
Russian,Mixed,4.031096028938274,2
Russian,Mixed,7.007817290248119,1
Russian,Mixed,3.753781688237934,3
Russian,Mixed,3.1095634144092794,1
Russian,Mixed,2.0549796024738876,2
Russian,Mixed,3.403657301099916,1
Russian,Mixed,10.456281277270786,1
Russian,Mixed,4.984200884626317,2
Russian,Mixed,3.1095634144092794,1
Russian,Mixed,6.172583232355505,1
Russian,Mixed,3.0559856621472155,1
Russian,Mixed,1.7691663609635395,1
Russian,Mixed,0.036435293365488064,1
Russian,Mixed,1.737161730226126,2
Russian,Mixed,3.9122600267555594,1
Russian,Mixed,4.4808186774092675,2
Russian,Mixed,10.456281277270786,1
Russian,Mixed,1.0903451294936926,1
Russian,Mixed,3.403657301099916,1
Russian,Mixed,6.51553893993548,1
Russian,Mixed,10.780854093413714,1
Russian,Mixed,9.799603472062216,4
Russian,Mixed,8.731699407560413,1
Russian,Mixed,10.456281277270786,1
Russian,Mixed,6.50333463082438,2
Russian,Mixed,6.434378039350133,1
Russian,Mixed,4.366078155879751,1
Russian,Mixed,1.4552560632346434,20
Russian,Mixed,0.43295501890129634,18
Russian,Mixed,6.856741391866122,1
Russian,Mixed,10.246667460655642,1
Russian,Mixed,-0.29807742149992006,14
Russian,Mixed,4.195293288435163,1
Russian,Mixed,4.238846431354246,2
Russian,Mixed,1.1992912307256398,1
Russian,Mixed,5.091895081564395,2
Russian,Mixed,2.5206942493326374,1
Russian,Mixed,4.353018379633112,1
Russian,Mixed,5.752052469516581,1
Russian,Mixed,3.861954244475954,1
Russian,Mixed,6.103404023935744,1
Russian,Mixed,0.8427586549464583,6
Russian,Mixed,3.790252260674924,5
Russian,Mixed,4.920667420854446,1
Russian,Mixed,1.8808538101266647,1
Russian,Mixed,9.963024953666869,1
Russian,Mixed,4.712524105329943,2
Russian,Mixed,8.41361159558884,1
Russian,Mixed,2.6144494090557457,1
Russian,Mixed,4.747017080928152,1
Russian,Mixed,0.511375232970142,5
Russian,Mixed,8.328943781376669,1
Russian,Mixed,1.1738352905077296,1
Russian,Mixed,7.5022175614376465,1
Russian,Mixed,0.43295501890129634,7
Russian,Mixed,5.157138502299727,1
Russian,Mixed,6.831065257765726,2
Russian,Mixed,5.7611031182701895,1
Russian,Mixed,4.896442378851756,1
Russian,Mixed,5.626075698800251,1
Russian,Mixed,5.29519479454311,1
Russian,Mixed,5.1391121932356,1
Russian,Mixed,4.045133716354777,2
Russian,Mixed,0.9241968187968638,4
Russian,Mixed,12.381093780876569,1
Russian,Mixed,3.832854071678409,2
Russian,Mixed,9.07853174312341,1
Russian,Mixed,4.834495307339276,1
Russian,Mixed,2.6923811435737903,1
Russian,Mixed,-1.2563543841886036,4
Russian,Mixed,10.185958216636976,1
Russian,Mixed,4.431491509296642,1
Russian,Mixed,6.849397080537983,1
Russian,Mixed,6.318178661240104,1
Russian,Mixed,4.191419022508977,1
Russian,Mixed,6.875548031362191,1
Russian,Mixed,2.6446176529798606,3
Russian,Mixed,-0.6295469513135721,6
Russian,Mixed,4.293987985546707,1
Russian,Mixed,6.50333463082438,2
Russian,Mixed,4.663834565700716,2
Russian,Mixed,4.748378148707044,1
Russian,Mixed,5.6872186518189185,7
Russian,Mixed,5.38291021400116,1
Russian,Mixed,10.185958216636976,1
Russian,Mixed,2.3841756125494666,14
Russian,Mixed,4.569193256356137,2
Russian,Mixed,2.5325653488846194,1
Russian,Mixed,0.900427895517101,2
Russian,Mixed,0.9560644269116592,1
Russian,Mixed,4.339474113843333,1
Russian,Mixed,5.438414451127993,1
Russian,Mixed,4.63505132100393,1
Russian,Mixed,9.556910959797971,1
Russian,Mixed,4.150411547281478,2
Russian,Mixed,6.402782398338318,1
Russian,Mixed,8.345765951751023,1
Russian,Mixed,8.382728676390364,1
Russian,Mixed,2.0678902786659967,6
Russian,Mixed,8.382728676390364,1
Russian,Mixed,5.695799145939011,1
Russian,Mixed,5.475600702076646,1
Russian,Mixed,6.460912726002433,1
Russian,Mixed,3.832854071678409,1
Russian,Mixed,12.496570998296503,2
Russian,Mixed,6.669309166533559,1
Russian,Mixed,1.0405853655886197,6
Russian,Mixed,6.264865184481901,1
Russian,Mixed,1.2661163888716922,2
Russian,Mixed,4.431491509296642,1
Russian,Mixed,0.7475226977662514,1
Russian,Mixed,3.1095634144092794,1
Russian,Mixed,-0.3076188564262096,4
Russian,Mixed,4.330405384182328,1
Russian,Mixed,7.16595167871534,1
Russian,Mixed,3.9260564144638104,5
Russian,Mixed,3.437036167563313,1
Russian,Mixed,6.363998975070837,1
Russian,Mixed,6.899452232745976,1
Russian,Mixed,4.756131413021499,2
Russian,Mixed,4.300077728562983,1
Russian,Mixed,2.005187605712111,4
Russian,Mixed,7.852261652089634,2
Russian,Mixed,9.67147971194209,1
Russian,Mixed,10.363402701269452,1
Russian,Mixed,5.539669834590402,1
Russian,Mixed,6.990227993208353,1
Russian,Mixed,2.5325653488846194,1
Russian,Mixed,7.098678705049819,1
Russian,Mixed,5.899663948803166,1
Russian,Mixed,1.636575252096645,2
Russian,Mixed,6.363998975070837,1
Russian,Mixed,13.206823309158292,1
Russian,Mixed,0.4475562013063458,7
Russian,Mixed,3.964365498869344,1
Russian,Mixed,4.787803671822813,7
Russian,Mixed,1.3138695203200608,9
Russian,Mixed,-0.4165053972583081,1
Russian,Mixed,5.552737104903785,1
Russian,Mixed,4.734919186466534,1
Russian,Mixed,2.22688878928967,1
Russian,Mixed,1.201541736782112,1
Russian,Mixed,8.576218142881423,1
Russian,Mixed,4.787803671822813,2
Russian,Mixed,2.22688878928967,1
Russian,Mixed,2.2184977859624433,2
Russian,Mixed,6.669309166533559,1
Russian,Mixed,9.14489556001509,1
Russian,Mixed,-0.8955798888666799,1
Russian,Mixed,4.005226754594544,4
Russian,Mixed,0.020187359224546567,1
Russian,Mixed,2.5773423757600966,2
Russian,Mixed,6.874794605595978,1
Russian,Mixed,6.011412554540838,1
Russian,Mixed,4.725974490987707,2
Russian,Mixed,0.14641277446849774,4
Russian,Mixed,4.238846431354246,1
Russian,Mixed,1.7289070195989045,1
Russian,Mixed,2.2184977859624433,3
Russian,Mixed,2.7712377109832342,1
Russian,Mixed,3.7561314130214982,3
Russian,Mixed,6.50333463082438,1
Russian,Mixed,3.5634863350791024,4
Russian,Mixed,4.592900228434588,7
Russian,Mixed,0.7855425330327811,1
Russian,Mixed,4.300077728562983,1
Russian,Mixed,4.629219300539279,2
Russian,Mixed,3.790252260674924,1
Russian,Mixed,4.625784924959292,2
Russian,Mixed,1.4591795525225655,6
Russian,Mixed,5.794511539601453,1
Russian,Mixed,0.6838390227991562,2
Russian,Mixed,4.300077728562983,1
Russian,Mixed,0.9805437799266883,8
Russian,Mixed,4.429832419747945,1
Russian,Mixed,3.39938929414593,1
Russian,Mixed,4.296144890941057,2
Russian,Mixed,5.552737104903785,1
Russian,Mixed,1.0658538891061293,1
Russian,Mixed,8.576590403247542,1
Russian,Mixed,5.794511539601453,1
Russian,Mixed,4.300077728562983,1
Russian,Mixed,0.7175666796098087,7
Russian,Mixed,7.126156029416805,2
Russian,Mixed,12.381093780876569,1
Russian,Mixed,3.832854071678409,2
Russian,Mixed,3.5634863350791024,2
Russian,Mixed,4.649676976476055,2
Russian,Mixed,4.139843940831875,1
Russian,Mixed,2.6713195280459607,1
Russian,Mixed,4.3730748230713195,1
Russian,Mixed,9.481543194614568,1
Russian,Mixed,-1.2211915453831481,1
Russian,Mixed,-0.40857315031268165,2
Russian,Mixed,7.66962534788102,1
Russian,Mixed,3.73105179115555,2
Russian,Mixed,0.5871411413952532,14
Russian,Mixed,3.967620617789572,2
Russian,Mixed,1.5746861009040358,1
Russian,Mixed,4.3730748230713195,1
Russian,Mixed,4.1887535413128205,1
Russian,Mixed,5.91169981688332,1
Russian,Mixed,2.690038757532216,2
Russian,Mixed,9.034730045786223,1
Russian,Mixed,4.400272778685921,2
Russian,Mixed,4.550547186492139,1
Russian,Mixed,8.08188576248929,1
Russian,Mixed,5.033014696044346,1
Russian,Mixed,2.6320704593282027,2
Russian,Mixed,5.236754189628729,2
Russian,Mixed,1.3142913630181112,4
